,forward_RE,forward_FC,UP,DW,production_RE,production_FC,Offshore DK2,Offshore DK1,Onshore DK2,Onshore DK1
8836,3.83,4.307627432392188,31.0,3.83,0.9901960784313726,0.9623874627343788,0.2204125950054288,0.6753022452504318,0.7222222222222222,0.6040114613180516
8837,0.12,7.367803128370036,31.0,0.12,0.9901960784313726,0.9629263633106528,0.2204125950054288,0.6658031088082902,0.7802469135802469,0.5945558739255015
8838,0.07,0.73336993242505,31.0,0.07,0.9901960784313726,1.0,0.2204125950054288,0.8877374784110535,0.7419753086419754,0.5965616045845272
8839,19.07,-46.00364607091429,30.7,19.07,0.9901960784313726,1.0,0.2204125950054288,0.9300518134715026,0.6802469135802469,0.6063037249283668
8840,17.49,21.20877188674781,30.7,17.49,0.9901960784313726,0.8594447532620686,0.2204125950054288,0.96286701208981,0.682716049382716,0.7564469914040115
8841,23.98,15.91631538755918,31.0,23.98,0.9901960784313726,0.9116779579210836,0.2204125950054288,0.9749568221070812,0.7111111111111111,0.7710601719197707
8842,8.8,48.08126311508991,31.0,8.8,0.9607843137254902,0.8810275549015054,0.2193268186753528,0.9723661485319516,0.7061728395061728,0.7564469914040115
8843,17.95,-0.9595886984452128,31.0,17.95,0.9754901960784312,0.9692932692856012,0.2160694896851248,0.973229706390328,0.7271604938271605,0.7753581661891118
8844,19.5,9.390797866150317,30.7,19.5,0.9852941176470588,0.7842699437590256,0.2160694896851248,0.9723661485319516,0.7617283950617284,0.788538681948424
8845,13.74,-1.2876252509986212,30.0,13.74,0.9901960784313726,0.9783421777289713,0.2204125950054288,0.9723661485319516,0.7790123456790123,0.7936962750716332
8846,17.42,21.78998837083683,30.0,17.42,0.9901960784313726,0.8327961584311702,0.2204125950054288,0.9740932642487048,0.7716049382716049,0.7756446991404011
8847,20.38,21.562276643124243,30.0,20.38,0.9901960784313726,1.0,0.2204125950054288,0.9758203799654576,0.7839506172839507,0.7547277936962751
8848,25.08,24.269368316900216,31.5,25.08,0.9901960784313726,0.2988487778455224,0.2204125950054288,0.9766839378238342,0.7765432098765432,0.6994269340974212
8849,28.88,25.98232179596756,34.0,28.88,0.9901960784313726,0.989887931383452,0.2182410423452769,0.9706390328151986,0.7493827160493827,0.6217765042979942
8850,32.02,35.434722387015064,34.0,32.02,0.9901960784313726,1.0,0.2128121606948968,0.9542314335060448,0.6950617283950618,0.532378223495702
8851,35.35,37.5942469966341,35.35,35.35,0.9852941176470588,1.0,0.2008686210640608,0.911917098445596,0.6320987654320988,0.4487106017191977
8852,29.98,30.02025188104653,33.0,29.98,0.8921568627450981,0.7355748828462481,0.1834961997828447,0.8160621761658031,0.5617283950617284,0.3793696275071633
8853,34.46,35.5168520960765,34.46,34.46,0.8137254901960784,0.9002022652772135,0.1628664495114006,0.6727115716753023,0.4493827160493827,0.3140401146131805
8854,30.09,22.775712416558456,31.0,30.09,0.75,0.7503148790617755,0.1400651465798045,0.5146804835924007,0.3395061728395062,0.2432664756446991
8855,37.95,34.9760917513049,37.95,37.95,0.446078431372549,0.6502033300452181,0.1107491856677524,0.3721934369602763,0.2530864197530864,0.1856733524355301
8856,33.1,30.74325489732399,34.21,33.1,0.2549019607843137,0.3156795190079464,0.0781758957654723,0.2374784110535406,0.1469135802469136,0.1022922636103151
8857,32.28,32.34943198347941,34.21,32.28,0.3480392156862745,0.2452966556757275,0.0629750271444082,0.1640759930915371,0.1679012345679012,0.1011461318051576
8858,31.18,23.004272006338034,32.0,31.18,0.4166666666666667,0.0194682713853742,0.0575461454940282,0.1476683937823834,0.1543209876543209,0.0836676217765043
8859,30.1,31.50447818935954,30.1,30.1,0.230392156862745,0.1545163553693904,0.0684039087947882,0.1580310880829015,0.1432098765432098,0.0759312320916905
8860,29.96,32.316264311278374,29.96,29.96,0.2009803921568627,0.152969007697852,0.0521172638436482,0.1951640759930915,0.1345679012345679,0.1146131805157593
8861,29.88,32.139504192193726,29.88,29.88,0.3235294117647059,0.2752040276307658,0.0401737242128121,0.3031088082901554,0.137037037037037,0.1404011461318051
8862,30.38,30.71751560578973,30.38,30.38,0.3774509803921568,0.3916739088761638,0.0640608034744842,0.309153713298791,0.1382716049382716,0.1659025787965616
8863,31.15,27.9505175477358,33.0,31.15,0.2941176470588235,0.4567040483687874,0.0781758957654723,0.4093264248704663,0.1493827160493827,0.201432664756447
8864,32.09,32.50053487303057,32.5,32.09,0.2205882352941176,0.2863535365604035,0.0673181324647122,0.5034542314335061,0.1271604938271605,0.2412607449856733
8865,34.27,38.35585910479896,34.5,34.27,0.0686274509803921,0.0398399824273122,0.0499457111834962,0.6364421416234888,0.1160493827160493,0.294269340974212
8866,37.53,35.46837437301935,37.53,37.53,0.1274509803921568,0.0,0.0423452768729641,0.7677029360967185,0.1222222222222222,0.3383954154727793
8867,38.99,29.69105461890812,38.99,27.0,0.1617647058823529,0.0,0.0445168295331161,0.8540587219343696,0.1419753086419753,0.4025787965616045
8868,38.15,38.53877485599991,38.15,27.0,0.2254901960784313,0.0,0.0532030401737242,0.8955094991364422,0.1691358024691358,0.4521489971346705
8869,35.37,40.350380053980444,35.37,27.0,0.3137254901960784,0.2249810620360618,0.0749185667752443,0.9050086355785838,0.2185185185185185,0.4744985673352435
8870,34.44,40.178213744973576,34.44,27.0,0.553921568627451,0.5321811260467811,0.1053203040173724,0.9032815198618308,0.2765432098765432,0.4793696275071633
8871,36.1,34.153348788951725,36.1,27.0,0.75,0.9781208178972106,0.1205211726384364,0.9015544041450776,0.3135802469135803,0.4885386819484241
8872,40.59,38.02976867679008,40.59,27.0,0.6127450980392157,0.4399756591821555,0.1313789359391965,0.8972366148531952,0.345679012345679,0.5011461318051575
8873,31.53,11.781051604485327,31.53,28.0,0.7450980392156863,0.4252426492316605,0.1487513572204126,0.8937823834196891,0.3851851851851852,0.5074498567335244
8874,31.1,34.69463033493883,31.1,28.0,0.8382352941176471,0.8633483505455692,0.1682953311617806,0.8989637305699482,0.4345679012345679,0.5091690544412607
8875,30.42,26.91359808621596,30.42,28.0,0.8823529411764706,0.712404617489425,0.1824104234527687,0.9024179620034544,0.4901234567901235,0.5054441260744985
8876,29.87,28.790785151051363,29.87,26.29,0.8823529411764706,0.9344318681471828,0.1845819761129207,0.9015544041450776,0.5246913580246914,0.5094555873925501
8877,29.61,32.24666679339147,29.61,26.26,0.8333333333333334,0.9946220970608384,0.1845819761129207,0.8981001727115717,0.5506172839506173,0.5206303724928367
8878,29.46,32.36283738655679,29.46,29.46,0.6617647058823529,0.6163960520125616,0.1889250814332247,0.8937823834196891,0.5456790123456791,0.5186246418338109
8879,26.68,29.0946324641206,26.68,26.68,0.6911764705882353,0.6491974393556911,0.1943539630836047,0.8894645941278065,0.5271604938271605,0.5063037249283667
8880,26.42,25.40971820169468,26.42,26.42,0.5833333333333334,0.6051775784377988,0.1672095548317046,0.8013816925734024,0.419753086419753,0.3530085959885387
8881,26.5,51.13828094605225,26.5,26.5,0.6666666666666666,0.6121053681565509,0.1617806731813246,0.8281519861830743,0.3839506172839506,0.3593123209169054
8882,29.08,38.14972680186328,29.08,25.0,0.7303921568627451,0.6266798440135906,0.1552660152008686,0.8791018998272885,0.4160493827160494,0.3570200573065902
8883,27.72,25.46980282232916,27.72,24.0,0.75,0.6887227066459516,0.1769815418023887,0.8074265975820379,0.4061728395061728,0.3475644699140401
8884,27.03,27.27611485272857,27.03,24.0,0.7696078431372549,0.6955537833448283,0.1802388707926167,0.7366148531951641,0.4345679012345679,0.3048710601719198
8885,27.62,18.63691567704057,27.62,25.2,0.6568627450980392,0.7607138395235348,0.1639522258414766,0.5284974093264249,0.4333333333333333,0.2833810888252149
8886,33.18,32.513573137432246,33.18,26.0,0.7156862745098039,0.6850055443185981,0.1400651465798045,0.5414507772020726,0.4024691358024691,0.2730659025787965
